"AlioshaPopovich"	"Anecdote1"	"Anecdote2"	"Anecdote3"	"Anecdote4"	"Anekdot1"	"ArmlessMaiden"	"ArrantFool"	"BabaJagaBraveYouth"	"BabaJaga_"	"BabaJaga"	"BadWife"	"BaldakBorisevich"	"Barter"	"BearAndCock"	"BearDogCat"	"BeastsPit"	"BeggarsPlan"	"Berenushka"	"BladderStrawShoe"	"BoldKnightApplesLife"	"BraveLaborer"	"BukhtanBukhtanovich"	"CastleOfTheFly"	"CatCockFox"	"CheaterCheated"	"CleverAnswers"	"CockHandMill"	"CraneHeron"	"CrossPledgedSecurity"	"CrystalMountain"	"DaniloLuckless"	"DaughterStepdaughter"	"DawnEveningMidnight"	"Daydreamer"	"DeadBody"	"DeathClock"	"DeathMiser"	"DevilPotter"	"DividingGoose"	"DogWoodpecker"	"ElenaWise"	"EmelyaSimpleton"	"EnchantedPrincess"	"EnchantedRing"	"FatherNicholasThief"	"FeatherFinestBrightFalcon"	"FiddlerInHell"	"FirebirdPrincessVasilisa"	"FomaBerennikov"	"FomaErema"	"FoolishGerman"	"FoolishWolf"	"FootlessChampion"	"FoxConfessor"	"FoxLobster"	"FoxMidwife"	"FoxMourner"	"FoxPhysician"	"FoxWoodcock"	"FoxWoodpecker"	"FrogPrincess"	"FrolkaStayAtHome"	"GoatComesBack"	"GoatSheddingOneSide"	"GoINotWhither"	"GoldenBristledPig"	"GoldenSlipper"	"Goldfish"	"GoodAdvice"	"GrumblingOldWoman"	"HenCock"	"Horns"	"HowAHusbandWeanedHisWife"	"HusbandWife"	"IfYouDontLikeItDontListen"	"IlyaMurometsDragon"	"IndiscreetWife"	"IvanCowsSon"	"IvanFirebirdGrayWolf"	"IvankoBearsSon"	"IvanPeasantsSon"	"IvanSImpleton"	"IvanushkoLittleFool"	"JackFrost"	"Jester"	"JustReward"	"KingBear"	"KnowNot"	"KoshchejBesmertnyj"	"LazyMaiden"	"LittleSisterFoxWolf"	"Lutonjushka"	"MagicBox"	"MagicShirt"	"MagicSwanGeese"	"Magic"	"MaidenTsar"	"ManWhoDidNotKnowFear"	"MarcoRichVasilijLuckless"	"MariaMorevna"	"MarvelousMarvel"	"Mayoress"	"MerchantsDaughterMaidservant"	"MerchantsDaughterSlanderer"	"MilkWildBeasts"	"MiraculousPipe"	"Miser"	"Misery"	"NikitaTanner"	"NoblemanPeasant"	"Nodey"	"OldFavorsSoonForgotten"	"OldWomanRanAway"	"OneEyedEvil"	"PeasantBearFox"	"PeasantCorpse"	"PikeLongTeeth"	"PoorWretch"	"Potter"	"PreciousHide"	"PriestsLaborer"	"PrinceDanilaGovorila"	"PrinceIvanBelyjPoljanin"	"PrinceIvanPrincessMartha"	"PrincessSolveRiddles"	"QuarrelsomeDemjan"	"RamCatTwelveWolves"	"RamWhoLostHalfHisSkin"	"RavenLobster"	"Riddles"	"RightWrong"	"Robbers"	"Salt"	"SeaKingVasilisaWise"	"SecretBall"	"SelfPlayingGusla"	"SheepFoxWolf"	"ShemjakaJudge"	"SingingTreeTalkingBird"	"SisterAljonushkaBrotherIvanushka"	"SnottyGoat"	"SnowWhiteFox"	"SoldierAndKing"	"SoldiersRiddle"	"Sorcoress"	"SpeedyMessenger"	"Spider"	"StubbornWife"	"SunMoonRaven"	"TamingOfTheShrew"	"Tereshichka"	"ThreeKingdomsCopperSilverGolden"	"ThreeKingdoms"	"ThreePennies"	"Treasure-Trove"	"TwoIvans"	"TwoKindsLuck"	"TwoOutOfTheSack"	"TwoRivers"	"VasilisaBeautiful"	"VasilisaPriestsDaughter"	"WhiteDuck"	"WickedSisters"	"WiseLittleGirl"	"WiseMaidenSevenRobbers"	"WiseWife"	"WolfGoat"	"Wolf"	"WomansWay"
"old man"	0	0	0	0	0	0	0.0977039570102589	0	0	0	0.37593984962406	0	0	0	0.309597523219814	0	0	1.25	0.632911392405063	0.11754334410814	0	0.180831826401447	0	0	0.756620428751576	0	0	1.48367952522255	0	0	0.0995024875621891	0	1.08991825613079	0.413009808982963	0	0	0	0.869565217391304	0	0	0.480192076830732	0	0	0	0	1.2531328320802	0.116959064327485	0	0	0	0	0	0	0	0.70778564206269	0	0	1.01522842639594	2.98719772403983	0	0	0	0.355871886120996	0	0	0	0.109649122807018	0.265957446808511	2.57861635220126	0.637619553666312	0.208333333333333	0	0	1.4367816091954	0	1.13851992409867	0.540091400083091	2.05479452054795	0	0	0	0.283745439805432	0.08058017727639	0.0796812749003984	1.35287485907554	0	0	0	0.0433557337957945	0	0	0.343406593406593	0.327868852459016	0	0	0.142857142857143	1.64835164835165	0	0	0.21375133594585	0	0.753768844221106	0	0.996126175982291	0	0	0	0	0	0	0	0	0	2.08333333333333	0	0.164473684210526	0	0	0.239234449760766	0	0	0	0	0.304529881994671	0.668501769563508	0.1230012300123	0	0.186915887850467	0	0	0	0	0	0	0.193905817174515	0	0.232288037166086	0	0	0.451904454486766	0	0	0.401606425702811	0	0	0	0.0811688311688312	0	0	2.43553008595989	0	0.308324768756423	0.0641848523748395	0.259571706683971	0	1.67597765363128	0.192472198460222	0	2.0066889632107	0	0.0511901714870745	0	0	0	0	0	0.253244697689142	0	4.89510489510489	0
"into the"	0.383141762452107	0	0	0	0	0	0.0488519785051295	0.175131348511384	0.676982591876209	0.153374233128834	0.093984962406015	0.792602377807133	0	0.121654501216545	0	0.0978473581213307	0.266666666666667	3.75	0	0.146929180135175	0.210452472816556	0.54249547920434	0.782122905027933	0	0.126103404791929	0	0	0.741839762611276	0	0.431654676258993	0.298507462686567	0.0977039570102589	0.408719346049046	0.464636035105834	0	0	0	0	0.162866449511401	0	0	0.300450676014021	0.319488817891374	0.0747384155455904	0	0.25062656641604	0.194931773879142	0.220264317180617	0.197628458498024	0	0	0	0	0.447856685860525	0.101112234580384	0	0	0	0	0.218818380743982	0	0.110497237569061	0.284697508896797	0	0.819672131147541	0.0791891035793475	0.526315789473684	0.265957446808511	0.314465408805031	0.212539851222104	0.208333333333333	0	0.218102508178844	0	0	0.094876660341556	0	0.513698630136986	0.225459590704128	0.189713322091062	0.988467874794069	0.405350628293474	0	0.0796812749003984	0.225479143179256	0.28804608737398	0	0.231803430690774	0.216778668978972	0.118518518518519	0	0.0686813186813187	0.491803278688525	0.241157556270096	0.464252553389044	0.428571428571429	0.0999000999000999	0.118623962040332	0.579374275782155	0.21375133594585	0.256337225861578	0.753768844221106	0	0.276701715550636	0	0.17931858936043	0	0.328407224958949	0.518403317781234	0.154083204930663	0.470957613814757	0.325097529258778	0.14903129657228	0	0.140646976090014	0.164473684210526	0	0.204918032786885	0.717703349282297	0	0	0	0.393700787401575	0.152264940997335	0.117970900511207	0	0.206185567010309	0.373831775700935	0.275103163686382	0.819672131147541	0	0.0459770114942529	0.29673590504451	0.425273390036452	0.0831024930747922	0	0	0.374531835205993	0	0.25823111684958	0.106496272630458	0.638297872340426	0.401606425702811	0	0.710900473933649	0.277392510402219	0.162337662337662	0.536193029490617	0.775193798449612	0.143266475644699	0	0.205549845837616	0.149764655541292	0	0.431034482758621	0.0798084596967279	0.171086398631309	0.213903743315508	1.08695652173913	0	0.179165600204761	0	0.0868809730668983	0.128644939965695	0	0.148203038162282	0.158277936055714	1.48588410104012	0	0
"i will"	0.383141762452107	0	0	0	0	0	0.244259892525647	0	0	0.153374233128834	0	0.528401585204756	0.120870265914585	0	0.928792569659443	0.293542074363992	0	2.5	0.395569620253165	0.11754334410814	0.0701508242721852	0	0	0	0	0.307692307692308	0.413223140495868	0.148367952522255	0.872093023255814	0.143884892086331	0	0.0488519785051295	0.272479564032698	0	3.55029585798817	0	3.55871886120996	0	0.162866449511401	0	0.480192076830732	0.350525788683025	0.319488817891374	0.174389636273044	0.290135396518375	0.25062656641604	0.0389863547758285	0.110132158590308	0.329380764163373	0.168776371308017	0	0	0.389408099688474	0	0	0	0.187090739008419	0.50761421319797	0.42674253200569	0	1.1070110701107	0.0552486187845304	0.0711743772241993	0	0.409836065573771	0.126702565726956	0.153508771929825	0.265957446808511	0.125786163522013	0.425079702444208	0	0	0.109051254089422	0.28735632183908	0.412371134020619	0.284629981024668	0.249272953884504	0	0.260145681581686	0.21079258010118	0.164744645799012	0.243210376976084	0	0	0	0.384061449831973	0.437636761487965	0.324524802967084	0.0650336006936917	0.414814814814815	0.329489291598023	0.206043956043956	0	0	0.0928505106778087	0.428571428571429	0.34965034965035	0.118623962040332	0.115874855156431	0.0712504453152832	0.113927655938479	0.125628140703518	0	0.0553403431101273	0.142755174875089	0.0597728631201435	0	0.492610837438424	0.414722654224987	0.154083204930663	0.313971742543171	0.0650195058517555	0.29806259314456	1.04166666666667	0.421940928270042	0.822368421052632	0.543478260869565	0	0	0.557413600891862	0.0887311446317657	0	0.281214848143982	0.152264940997335	0.0786472670074715	0.738007380073801	0.206185567010309	0.0934579439252336	0.275103163686382	0	0.208768267223382	0.229885057471264	0.118694362017804	0.0607533414337789	0.249307479224377	0.122399020807834	0	0.749063670411985	0.113507377979569	0.193673337637185	0.425985090521832	0	0.602409638554217	0.189155107187894	0	0.13869625520111	0.0405844155844156	0	0	0.143266475644699	0	0.205549845837616	0.192554557124519	0.194678780012979	0	0.239425379090184	0.0641573994867408	0.106951871657754	0.0836120401337793	0	0.179165600204761	0	0	0.128644939965695	0.0856164383561644	0.222304557243423	0.0949667616334283	0	0	0
"came to"	0.229885057471264	0	0	0	0	1.72413793103448	0.439667806546165	0	0	0.153374233128834	0.281954887218045	0.264200792602378	0	0.121654501216545	0.309597523219814	0.0978473581213307	0.266666666666667	1.25	0.237341772151899	0.146929180135175	0.245527884952648	0.180831826401447	0.558659217877095	0.982142857142857	0.252206809583859	0.153846153846154	0.206611570247934	0.148367952522255	0.581395348837209	0.287769784172662	0.199004975124378	0.341963849535906	0	0.258131130614352	0	0	0	0	0.814332247557003	0.187265917602996	0.120048019207683	0.0500751126690035	0.106496272630458	0.124564025909317	0.193423597678917	0	0.0779727095516569	0.220264317180617	0.395256916996047	0.759493670886076	0.29585798816568	0.793650793650794	0.389408099688474	0.0639795265515035	0	0	0.187090739008419	0.169204737732657	0	0.437636761487965	0	0.165745856353591	0.355871886120996	0	0.409836065573771	0.142540386442825	0.043859649122807	0.132978723404255	0.188679245283019	0.106269925611052	0	0.471698113207547	0.218102508178844	0	0	0.284629981024668	0.540091400083091	0.171232876712329	0.277488727020465	0.168634064080944	0.0823723228995058	0.324280502634779	0.56406124093473	0.0796812749003984	0	0.14402304368699	0.218818380743982	0.0463606861381548	0.108389334489486	0.237037037037037	0	0	0	0.160771704180064	0.371402042711235	0	0.0999000999000999	0.29655990510083	0.463499420625724	0.356252226576416	0.0854457419538593	0.125628140703518	0	0.276701715550636	0.285510349750178	0.17931858936043	0.27972027972028	0	0.259201658890617	0.308166409861325	0	0.260078023407022	0	0	0.281293952180028	0.164473684210526	0	0.204918032786885	0.239234449760766	0.111482720178372	0.0887311446317657	0	0.112485939257593	0.114198705748002	0.235941801022414	0.1230012300123	0	0.0934579439252336	0.137551581843191	0	0.208768267223382	0.183908045977011	0.118694362017804	0.121506682867558	0.193905817174515	0.367197062423501	0.464576074332172	0	0.567536889897843	0.516462233699161	0.141995030173944	0	0	0.252206809583859	0	0.13869625520111	0.162337662337662	0	0	0	0.199203187250996	0.205549845837616	0.171159606332905	0.584036340038936	0.14367816091954	0.159616919393456	0.149700598802395	0.427807486631016	0.0836120401337793	0	0.0511901714870745	0	0.260642919200695	0.171526586620926	0.0856164383561644	0.148203038162282	0.189933523266857	0.148588410104012	1.3986013986014	0
"went to"	0.229885057471264	0	0	0	0	0	0.341963849535906	0.350262697022767	0.0967117988394584	0	0.093984962406015	0.132100396301189	0.201450443190975	0.121654501216545	0.309597523219814	0.195694716242661	0	0	0.474683544303797	0.35263003232442	0.0701508242721852	0.180831826401447	0.223463687150838	0	0.630517023959647	0.153846153846154	0.206611570247934	0.148367952522255	0	0.287769784172662	0	0.146555935515388	0	0.154878678368611	0	0	0.830367734282325	0	0.325732899022801	0	0	0	0.425985090521832	0.0996512207274539	0.0967117988394584	0	0.350877192982456	0	0.197628458498024	0.168776371308017	0.887573964497041	0	0.233644859813084	0.127959053103007	0	0	0.374181478016838	0	0	0	0.738007380073801	0	0	2.63157894736842	0.409836065573771	0.110864745011086	0.241228070175439	0.930851063829787	0.377358490566038	0.318809776833156	0	0.471698113207547	0.436205016357688	0.28735632183908	0.412371134020619	0.094876660341556	0.290818446198587	0.342465753424658	0.121401318071453	0.21079258010118	0.411861614497529	0.16214025131739	0.08058017727639	0.239043824701195	0	0.28804608737398	0	0.139082058414465	0.130067201387383	0.0888888888888889	0.329489291598023	0.137362637362637	0.163934426229508	0.0803858520900322	0.278551532033426	0	0	0.0593119810201661	0	0.178126113288208	0.0854457419538593	0.125628140703518	0.383141762452107	0.553403431101273	0.142755174875089	0.537955768081291	0.27972027972028	0.328407224958949	0.31104199066874	0	0.470957613814757	0.390117035110533	0	0.520833333333333	0	0	0.36231884057971	0	0.119617224880383	0	0.354924578527063	0.337837837837838	0.112485939257593	0.190331176246669	0.117970900511207	0	0	0.186915887850467	0.137551581843191	0	0	0.0919540229885057	0.178041543026706	0.121506682867558	0.193905817174515	0.122399020807834	0.232288037166086	0	0.567536889897843	0.0645577792123951	0.070997515086972	0.319148936170213	0	0.252206809583859	0	0.693481276005548	0.0405844155844156	0.268096514745308	0	1.43266475644699	0.199203187250996	0.102774922918808	0.149764655541292	0.0648929266709929	1.14942528735632	0.319233838786911	0.213857998289136	0.106951871657754	0.167224080267559	0	0.102380342974149	0.458715596330275	0	0.128644939965695	0.256849315068493	0.222304557243423	0.0633111744222855	0	0	0
"said the"	0	1.08695652173913	0	0	0	0	0.0488519785051295	0	0.290135396518375	0	0.37593984962406	0.132100396301189	0.040290088638195	0	0	0.293542074363992	0	0	0.0791139240506329	0.205700852189245	0.0701508242721852	0	0	0.446428571428571	0.126103404791929	0.461538461538462	0.206611570247934	0.29673590504451	0	0.143884892086331	0.497512437810945	0	0	0	0	0.484261501210654	0	0	0.162866449511401	0	0.960384153661465	0.100150225338007	0	0.199302441454908	0	0	0.194931773879142	0.110132158590308	0.197628458498024	0	0	0.793650793650794	0.311526479750779	0.383877159309021	0	0	0.561272217025257	0.169204737732657	0	0	0	0.0552486187845304	0.142348754448399	0	0.204918032786885	0.142540386442825	0.219298245614035	0.398936170212766	0.0628930817610063	0.637619553666312	0	0	0.218102508178844	0	0.206185567010309	0.189753320683112	0.124636476942252	0	0	0.126475548060708	0.57660626029654	0	0.08058017727639	0.318725099601594	0	0.0480076812289966	0.656455142231947	0.185442744552619	0	0.0592592592592593	0.329489291598023	0.549450549450549	0.163934426229508	0	0.185701021355617	0.142857142857143	0.4995004995005	0.415183867141163	1.04287369640788	0.106875667972925	0.284819139846198	0.251256281407035	0.383141762452107	0.221361372440509	0.214132762312634	0.0597728631201435	0.559440559440559	0.328407224958949	0.31104199066874	0.154083204930663	0.627943485086342	0.195058517555267	0.447093889716841	0.260416666666667	0	0.328947368421053	0.36231884057971	0	0.358851674641148	0.111482720178372	0	0	0.393700787401575	0.114198705748002	0.0393236335037357	0	0	0.654205607476635	0.137551581843191	0	0.417536534446764	0.32183908045977	0.29673590504451	0.0607533414337789	0.249307479224377	0.122399020807834	0.232288037166086	0.374531835205993	0	0	0.141995030173944	0	0	0.567465321563682	0	0	0.0405844155844156	0	0	0.429799426934097	0	0	0.0427899015832264	0.129785853341986	0	0.239425379090184	0.0641573994867408	0.106951871657754	0.0836120401337793	0	0.307141028922447	0	0.52128583840139	0.214408233276158	0.171232876712329	0.111152278621712	0.221589110477999	0	0	0
"said to"	0	0	0	0	0	0	0.293111871030777	0.175131348511384	0.386847195357834	0.153374233128834	0.281954887218045	0.132100396301189	0.16116035455278	0	0	0	0	0	0.0791139240506329	0.11754334410814	0.245527884952648	0.180831826401447	0	0	0.126103404791929	0.307692307692308	0.206611570247934	0	0	0	0.298507462686567	0	0	0.0516262261228704	0	0.242130750605327	0	0	0.162866449511401	0.187265917602996	0	0.0500751126690035	0.319488817891374	0.0996512207274539	0.483558994197292	0	0.233918128654971	0.330396475770925	0.329380764163373	0.168776371308017	0	0.396825396825397	0.311526479750779	0	0.202224469160768	1.12359550561798	0	0.169204737732657	0	0.218818380743982	0	0.165745856353591	0.142348754448399	0	0	0.205891669306303	0.131578947368421	0	0.0628930817610063	0.318809776833156	0.208333333333333	0	0	0	0	0.094876660341556	0.249272953884504	0	0.138744363510232	0.168634064080944	0.0823723228995058	0.364815565464126	0.08058017727639	0.159362549800797	0.225479143179256	0.14402304368699	0	0.0463606861381548	0.086711467591589	0.148148148148148	0	0.137362637362637	0	0.0803858520900322	0.0928505106778087	0	0.0999000999000999	0	0.115874855156431	0.320627003918774	0.0854457419538593	0.125628140703518	0	0.6087437742114	0.285510349750178	0.298864315600717	0.13986013986014	0.328407224958949	0.15552099533437	0	0	0.260078023407022	0.14903129657228	0	0	0	0	0	0.239234449760766	0.111482720178372	0.266193433895297	0.337837837837838	0	0.0761324704986677	0.157294534014943	0.3690036900369	0.412371134020619	0.0934579439252336	0.412654745529574	0.819672131147541	0.208768267223382	0.183908045977011	0.178041543026706	0.121506682867558	0.138504155124654	0.122399020807834	0	0.374531835205993	0	0.451904454486766	0	0.106382978723404	0	0.126103404791929	0	0.13869625520111	0.162337662337662	0	0.775193798449612	0.286532951289398	0	0.102774922918808	0.171159606332905	0.194678780012979	0.14367816091954	0.0798084596967279	0.171086398631309	0.106951871657754	0.501672240802676	0	0.0767852572306117	0.0917431192660551	0	0.0857632933104631	0.256849315068493	0.111152278621712	0.126622348844571	0.297176820208024	0.699300699300699	0
"in a"	0.0766283524904215	0	0	0	0	0	0.195407914020518	0.350262697022767	0	0.153374233128834	0.18796992481203	0	0.201450443190975	0	0	0	0.8	0	0.158227848101266	0.205700852189245	0.105226236408278	0	0.335195530726257	0.625	0.126103404791929	0	0	0.148367952522255	0.290697674418605	0.143884892086331	0.298507462686567	0.0977039570102589	0.136239782016349	0.154878678368611	0.591715976331361	0	0	0	0.325732899022801	0	0.120048019207683	0.350525788683025	0.106496272630458	0.149476831091181	0.338491295938104	0.25062656641604	0	0.110132158590308	0.197628458498024	0	0.887573964497041	0	0.155763239875389	0.127959053103007	0	0	0	0.169204737732657	0.142247510668563	0.218818380743982	0	0.110497237569061	0.0711743772241993	0	0	0.142540386442825	0.197368421052632	0	0.251572327044025	0	0	0	0.218102508178844	0	0	0.094876660341556	0.166181969256336	0.171232876712329	0.242802636142907	0.126475548060708	0.164744645799012	0.16214025131739	0.32232070910556	0.318725099601594	0.112739571589628	0.14402304368699	0	0.0927213722763097	0.173422935183178	0.0888888888888889	0.494233937397035	0.137362637362637	0.327868852459016	0.160771704180064	0.185701021355617	0	0.14985014985015	0.177935943060498	0.231749710312862	0.142500890630566	0.142409569923099	0	0.383141762452107	0.276701715550636	0	0.119545726240287	0.27972027972028	0.164203612479475	0.103680663556247	0	0.156985871271586	0.130039011703511	0	0.260416666666667	0.140646976090014	0	0.181159420289855	0.409836065573771	0	0	0	0.337837837837838	0.168728908886389	0.266463646745337	0.0786472670074715	0.1230012300123	0	0.0934579439252336	0.275103163686382	0	0	0.0459770114942529	0.237388724035608	0.121506682867558	0.0277008310249307	0	0.232288037166086	0.374531835205993	0.340522133938706	0.0645577792123951	0	0.425531914893617	0	0.315258511979823	0.23696682464455	0.277392510402219	0.243506493506494	0	0	0	0	0.411099691675231	0.106974753958066	0	0.14367816091954	0.159616919393456	0.0641573994867408	0.106951871657754	0.0836120401337793	0	0.0767852572306117	0.36697247706422	0	0.343053173241852	0	0.111152278621712	0.158277936055714	0.445765230312036	0	0
"to his"	0	0	0	0	0	0	0.439667806546165	0.700525394045534	0.290135396518375	0	0	0	0.282030620467365	0.121654501216545	0.309597523219814	0.195694716242661	0	0	0.0791139240506329	0.0587716720540699	0.105226236408278	0	0.111731843575419	0	0	0.307692307692308	0	0.148367952522255	0	0.287769784172662	0	0.0977039570102589	0	0.0516262261228704	0	0.484261501210654	0	0	0.162866449511401	0.187265917602996	0	0.0500751126690035	0	0.174389636273044	0.193423597678917	0	0.194931773879142	0	0.263504611330698	0.253164556962025	0	0	0.0778816199376947	0.0639795265515035	0.101112234580384	1.12359550561798	0	0.338409475465313	0	0	0	0.110497237569061	0	0	0.204918032786885	0.142540386442825	0.0657894736842105	0	0	0.212539851222104	0	0	0	0	0	0.094876660341556	0.166181969256336	0.171232876712329	0.104058272632674	0.0421585160202361	0.0823723228995058	0.405350628293474	0.08058017727639	0.0796812749003984	0	0.192030724915987	0	0.0927213722763097	0.260134402774767	0	0	0.0686813186813187	0	0.482315112540193	0.0928505106778087	0	0.24975024975025	0.0593119810201661	0	0.498753117206983	0.199373397892338	0.50251256281407	0	0.442722744881018	0.142755174875089	0	0.27972027972028	0.164203612479475	0.362882322446864	0.154083204930663	0.156985871271586	0.130039011703511	0	0	0.140646976090014	0.328947368421053	0.36231884057971	0.204918032786885	0.119617224880383	0	0.354924578527063	0	0.112485939257593	0.152264940997335	0.117970900511207	0.3690036900369	0.412371134020619	0	0	0	0.208768267223382	0.0459770114942529	0.0593471810089021	0.182260024301337	0.110803324099723	0.122399020807834	0.348432055749129	0	0.227014755959137	0.12911555842479	0.070997515086972	0.212765957446809	0	0.126103404791929	0	0.13869625520111	0.162337662337662	0	0.775193798449612	0.286532951289398	0.597609561752988	0.102774922918808	0.128369704749679	0.0648929266709929	0.431034482758621	0.478850758180367	0.0427715996578272	0.320855614973262	0.334448160535117	0	0	0.0917431192660551	0	0.128644939965695	0.0856164383561644	0.259355316783994	0.0949667616334283	0	0	0
"he said"	0.153256704980843	0	0.970873786407767	0	0	0	0.293111871030777	0.350262697022767	0.0967117988394584	0	0	0.264200792602378	0.08058017727639	0	0.309597523219814	0.293542074363992	0	0	0	0.264472524243315	0.0701508242721852	0	0.111731843575419	0	0	0.615384615384615	0.206611570247934	0.148367952522255	0	0	0	0	0	0.103252452245741	0.591715976331361	0	0	0	0	0.561797752808989	0.120048019207683	0.100150225338007	0.106496272630458	0.049825610363727	0.290135396518375	0	0.194931773879142	0.330396475770925	0	0.0843881856540084	0	0.396825396825397	0.155763239875389	0.255918106206014	0	0	0	0.338409475465313	0	0	0	0.110497237569061	0.0711743772241993	0	0	0.158378207158695	0.0657894736842105	0	0.125786163522013	0.106269925611052	0	0	0	0.28735632183908	0	0.189753320683112	0.332363938512671	0	0.173430454387791	0.0632377740303541	0.0823723228995058	0.16214025131739	0.24174053182917	0.159362549800797	0.225479143179256	0.192030724915987	0.218818380743982	0.139082058414465	0.108389334489486	0.0592592592592593	0.329489291598023	0.137362637362637	0	0.0803858520900322	0.185701021355617	0.142857142857143	0.1998001998002	0	0	0.178126113288208	0.341782967815437	0.125628140703518	0.383141762452107	0.110680686220255	0.214132762312634	0	0.13986013986014	0.164203612479475	0.31104199066874	0.154083204930663	0.156985871271586	0.325097529258778	0	0	0.562587904360056	0	0.36231884057971	0	0.119617224880383	0.111482720178372	0.0887311446317657	0	0	0.152264940997335	0.0786472670074715	0.1230012300123	0	0.0934579439252336	0.550206327372765	0	0.417536534446764	0.137931034482759	0.118694362017804	0.303766707168894	0.166204986149584	0.244798041615667	0.116144018583043	0.374531835205993	0	0	0.070997515086972	0	0	0.0630517023959647	0	0	0	0.268096514745308	0	0	0.199203187250996	0	0.363714163457424	0.129785853341986	0.14367816091954	0.399042298483639	0.128314798973482	0.213903743315508	0.250836120401338	0	0.0255950857435372	0	0	0.0857632933104631	0.171232876712329	0.0370507595405706	0.0949667616334283	0	0	0
"from the"	0.306513409961686	0	0	1.35135135135135	0	0	0.0488519785051295	0.175131348511384	0	0	0.093984962406015	0	0.16116035455278	0	0	0.489236790606654	0	0	0	0.0881575080811049	0.105226236408278	0.180831826401447	0	0	0	0.153846153846154	0	0.148367952522255	0	0.143884892086331	0.0995024875621891	0	0	0.206504904491482	0	0.242130750605327	0	0	0	0	0.240096038415366	0.0500751126690035	0.106496272630458	0.0249128051818635	0.0967117988394584	0	0.155945419103314	0.220264317180617	0.329380764163373	0	0.29585798816568	0	0	0.0639795265515035	0	0	0.280636108512629	0	0	0	0	0.110497237569061	0.284697508896797	0	0.409836065573771	0.142540386442825	0.0219298245614035	0	0	0	0.625	0	0	0	0	0	0.0830909846281678	0	0.0693721817551162	0.168634064080944	0.0823723228995058	0.16214025131739	0	0.159362549800797	0	0	1.09409190371991	0.139082058414465	0.303490136570561	0.296296296296296	0.329489291598023	0	0.491803278688525	0.160771704180064	0.0928505106778087	0	0.0999000999000999	0.29655990510083	0.115874855156431	0.106875667972925	0.113927655938479	0.125628140703518	0.383141762452107	0.221361372440509	0.0713775874375446	0.0597728631201435	0	0	0.0518403317781234	0.308166409861325	0.156985871271586	0.130039011703511	0.14903129657228	0.260416666666667	0.140646976090014	0	0	0	0	0	0	0	0.112485939257593	0.0380662352493338	0.471883602044829	0.3690036900369	0	0.373831775700935	0.137551581843191	0	0	0.137931034482759	0.0593471810089021	0.121506682867558	0.0277008310249307	0.122399020807834	0	0	0.567536889897843	0.25823111684958	0.17749378771743	0	0	0.126103404791929	0.23696682464455	0.13869625520111	0.202922077922078	0	0.775193798449612	0	0.199203187250996	0.102774922918808	0.106974753958066	0.194678780012979	0.14367816091954	0	0.106928999144568	0	0.167224080267559	0.518134715025907	0.74225748656258	0	0	0.0428816466552316	0	0.0741015190811412	0.0316555872111428	0.891530460624071	0	0
